1958	41.3833333333	2.18333333333
1971	51.6054	-0.6374
1975	31.1115	77.139
1901	45.5725	-122.727222222
1992	50.374121	-4.138512
1882	51.5230555556	-0.0402777777778
1918	41.71	44.7783333333
1696	38.9825	-76.4925
1795	32.3041666667	-80.9705555556
1991	42.0213888889	23.095
1876	41.3727777778	-72.1016666667
1842	44.935823	-123.031383
1795	53.3835	-6.5996
1818	49.888631	-97.119725
1865	51.0	45.0
1950	51.1088888889	17.0688888889
1999	58.3733333333	26.7225
1956	43.0184961	-83.6886902
1966	35.0	42.0
1240	43.3191666667	11.3325
1893	46.5605555556	6.6825
1851	39.9952777778	-75.2388888889
1850	39.740415	-84.179213
1858	45.0	11.0
1910	51.107	17.062
1951	-34.4066666667	150.879444444
1885	45.303629	-122.968254
1846	43.0	-78.79
1871	35.127376	-89.982297
1835	42.2445	-84.7434
1911	32.841	-96.784
1969	39.7743	-86.1764
1931	32.527	-92.074
1947	42.965373	-78.788838
1924	34.15	-118.116666667
1931	41.858301	-87.954059
1828	41.7436111111	-74.0838888889
1946	41.2480555556	-75.8775
1942	41.18153	-73.29029
1893	41.3325	-72.9475
1916	44.79895	-91.499346
1920	41.2918592	-72.9621902
1961	30.793325	-88.128789
1885	34.0	1.0
1830	34.81	-87.68
1807	39.2913888889	-76.625
1856	43.138	-79.037
1969	34.0	0.0
1922	37.0	32.0
1887	-37.8082	144.9643
1969	33.5	-86.8075
1867	43.2119444444	-77.95
1826	42.45344	-79.33697
1885	16.0	17.0
2004	50.908	-1.401
1824	42.93203	-75.8538
1925	30.517	-90.468
1891	36.075352	-79.773628
1970	40.7415111	-74.1893432
1891	43.6526	-116.6763
1960	49.25	-123.0
1946	42.95932	-78.721536
1966	43.015854	-78.140433
1962	43.145963	-78.87866
1904	44.4947	-73.1653
1908	41.1055555556	-80.6472222222
1875	40.7318	-111.855
1961	43.10186	-77.614374
1950	42.113219	-79.218045
1961	23.031661	72.536325
1992	51.0	30.0
1886	41.3130555556	-105.581388889
1947	38.0	59.0
1975	52.6747222222	-8.64861111111
1875	53.370425	-6.254396
1966	53.363614	-6.255598
1914	44.9725	-93.2902777778
1927	29.7222222222	-95.3611111111
1632	52.3683333333	4.89027777778
1949	35.8630555556	139.6075
1934	13.0	45.0
1956	32.8451074	-96.925807
1871	39.1583333333	-80.0491666667
1968	27.8269444444	-81.6
1947	29.738207	-95.391576
1723	39.2180555556	-76.0694444444
1912	40.752857	-73.426574
1966	44.648338	-73.439934
1967	44.319166	-74.119563
1750	48.8525	2.30361111111
1961	43.353056	-73.653333
1940	25.0	52.0
1872	42.186	-122.694
1957	24.722	46.627
1878	40.4361111111	-79.9930555556
1976	16.0	22.0
1965	42.872379	-77.242856
1952	13.4333333333	144.8
1933	41.2433333333	-75.8908333333
1906	36.9861111111	-86.4555555556
1853	45.6180555556	-61.9944444444
1881	32.6781	-96.7552
1966	43.042296	-75.000916
1963	42.984181	-74.294615
1852	42.49846	-90.692194
1870	41.075235	-81.511538
1709	42.117258	-77.073544
1928	34.0	35.0
1901	40.7625	-73.9555555556
1954	61.0	11.0
1961	43.006167	-76.197306
1842	53.370886	-6.249418
1456	54.094638	13.374626
1856	33.0	53.0
1943	32.8126058	-96.8384102
1893	45.6683333333	-111.05
1884	36.6048286	-82.176244
1946	43.07685	-75.220127
1899	35.188	-111.653
1873	37.2196	-93.2857
1869	45.55	-94.15
1999	12.8447222222	77.6630555556
1289	43.6319444444	3.86388888889
1863	40.03925	-75.15325
1981	14.1619	77.8128
1857	13.0838888889	80.27
1915	36.1763888889	-85.5097222222
1911	35.85222	-86.37
1941	39.9483333333	116.3175
1872	35.77764	-91.62579
1948	29.7903	-90.8027
1879	30.7138888889	-95.5472222222
1865	37.0	33.0
1965	41.0	43.0
1946	42.134999	-75.91012
1953	42.945079	-76.542783
1968	35.12175	-90.03495
1907	21.297	-157.817
1846	40.9047222222	-81.1105555556
1916	33.9719444444	-117.381111111
1941	19.6996	-155.0816
1855	42.0966	-76.816
1966	42.217529	-73.81804
1957	41.724901	-73.904257
1891	46.8652777778	-96.77
1969	32.0	0.0
1896	34.2472222222	108.979166667
1985	40.735	-73.997
1419	54.0755555556	12.1033333333
1829	-33.9575	18.4605555556
1967	43.7294444444	-79.6091666667
1896	40.7202	-73.6517
1953	42.69578	-73.68354
1950	41.439863	-74.426923
1967	42.814513	-73.950799
1983	51.9958333333	-0.991944444444
1985	12.9866666667	79.9719444444
1855	40.714	-89.268
1902	45.4502777778	9.18972222222
1987	12.955149	77.517305
1290	40.2074	-8.4265
2007	45.748151	4.852352
1882	38.5693	-122.4413
1872	34.2002777778	-82.1655555556
1869	29.995	-90.0652777778
1963	42.0	18.0
1962	41.7688	-74.6675
1909	14.0	9.0
1967	43.9438888889	-78.8969444444
1954	2.038	45.287
1955	21.2896833333	-157.806866667
1897	-33.0869444444	151.461111111
1968	42.50368	-76.290801
1961	41.852925	-74.13115
1946	41.0666666667	-73.7902777778
1845	51.893	-8.493
1894	41.5637	-85.8272
1909	36.5930555556	-101.637222222
1932	40.7678	-73.8825
1830	40.409197	-3.694345
1898	47.4316666667	9.37472222222
1894	42.588858	-71.789167
1874	42.267586	-71.84376
1942	37.1035	-94.51102
1958	28.0	3.0
1996	41.0919	28.6236
1795	53.3804	-6.5961
1908	34.0	22.0
1976	21.3552	-158.0564
1946	12.0	56.0
1920	21.3213888889	-157.87
1968	21.393	-157.984
1931	20.891	-156.479
1972	21.4081	-157.8128
1919	47.48175	-94.87557
1855	39.8394444444	-86.1713888889
1958	46.18369	-123.8246
1973	25.61	91.9013888889
1947	55.861	-4.245
1952	45.2969444444	-73.2525
1940	48.4344444444	-123.472777778
1890	35.6583333333	-97.4719444444
1871	38.7591	-93.7374
1901	36.14268	-86.75311
1982	11.0	2.0
1918	35.1658333333	-84.8711111111
2004	53.5736111111	-2.43583333333
2005	51.3755555556	-2.43833333333
1922	33.8738888889	-98.5211111111
1941	40.2777777778	-111.713888889
1946	13.041629	80.264252
1837	39.998	-81.738
1866	38.56507	-92.16947
1967	34.9975	-81.9705555556
1854	34.045	-81.0313888889
1984	33.0	36.0
1887	38.0747	-97.3425
1824	32.7841666667	-79.9508333333
1878	37.60186	-93.40911
1958	35.0	42.0
1936	52.1294	-106.6367
2000	1.29666666667	103.849722222
1925	34.08512	-118.48216
1838	13.106225	80.286745
1926	45.497	-73.579
1938	46.2136111111	-60.6055555556
1831	40.0722	-82.5225
1924	35.24785	-91.72711
1961	26.3712	-80.10166
1869	40.1934	-75.4559
1916	40.8055555556	-73.9663888889
1966	38.553147	-121.452528
1935	26.38	75.855278
1962	42.276815	-71.762445
2004	53.8197222222	-101.237777778
1905	44.9247222222	-93.1822222222
1994	56.4633333333	-2.97361111111
1936	26.0877777778	119.235
1902	32.0561111111	118.764444444
1902	32.0577777778	118.788888889
1962	39.9933333333	116.337777778
1917	12.0	58.0
1928	31.7402777778	-100.7825
1931	27.3606697	-82.5480817
1990	46.51	6.62
1851	39.8141666667	-86.2030555556
1865	38.602589	-95.265542
1879	25.9181747	-80.2704621
1969	29.59	-98.62
1901	9.31277777778	123.306666667
1972	34.045984	-118.233431
1926	51.06205	-114.09143
1961	36.0	52.0
1907	36.6181	-93.2405
1887	53.054	-3.006
1999	37.966937	-122.343256
1949	37.9713888889	-122.07
1913	43.56233	-116.56522
1856	44.8527777778	-123.239444444
1873	34.242273	-92.020347
1901	32.5252	-92.7153
1886	43.38	-84.671
1886	35.0458	-85.2999
1854	34.959	-81.935
1859	41.4636111111	-87.0436111111
1859	41.898951	-84.058424
1916	12.0	18.0
1924	32.793611	-96.779997
1844	42.441	-84.9228
1965	35.2211	-79.4077
1984	26.0	56.0
1977	38.0	57.0
1941	36.12544	-90.94023
1913	33.0	59.0
1954	38.052096	-78.513901
1948	7.07222222222	125.613055556
1930	41.0	4.0
2005	26.0	32.0
1898	53.4086111111	-2.96916666667
1986	13.0	10.0
1832	53.7912	-1.7614
1900	39.31028	-76.65861
1889	42.58978	-70.82288
1891	29.574	-97.986
1551	-12.0583333333	-77.0833333333
1987	48.5231	7.7369
1973	37.0572222222	35.3558333333
1964	50.0	12.0
1944	36.726	-119.7348
1860	41.5023	-90.5504
1959	17.9808	79.5328
1919	33.79	-84.3213333333
1883	40.615	-74.094
1924	12.0	18.0
1984	45.19	5.714
1982	35.078	-92.455
1907	35.077	-92.457
1942	55.6497222222	37.6644444444
1984	12.875746	80.08338
1899	40.15	-76.5919444
1896	33.10378	-86.86497
1968	43.6669444444	-79.4008333333
1910	44.9488888889	-93.1097222222
2005	-26.1833333333	27.9988888889
1830	37.763	-77.477
1904	-33.3136111111	26.5197222222
1896	34.756	-86.653
1898	40.0	48.0
1866	42.8498	-85.5307
1856	22.5558333333	88.3055555556
1972	36.138	-96.006
1967	10.0	24.0
1905	40.353306	-94.8834
1885	44.0	4.0
1987	20.3083333333	85.8175
1906	52.2088888889	21.0088888889
1946	38.0636111111	46.3286111111
1946	39.0580555556	125.768333333
1855	40.7961111111	-77.8627777778
1947	39.0	25.0
1867	4.63555555556	-74.0827777778
1844	41.0	42.0
1876	33.1980555556	-87.5852777778
1949	43.0	10.0
1963	12.0	18.0
1895	38.1794444444	-81.3247222222
1897	36.5808	-83.6566
1890	37.9797222222	-122.513333333
1891	38.3825	-81.7655555556
1904	38.9305555556	-79.8466666667
1912	38.949	-90.349
1959	35.8022222222	51.3933333333
1956	41.6494444444	-71.2605555556
1895	40.61598	-93.9258
1966	24.8627777778	120.989166667
1974	37.8058	-80.4373
1998	15.0	46.0
1994	41.0	24.0
1966	48.3375	14.3175
1963	42.274	-83.683
1956	-23.681	-70.41
1961	53.0	8.0
1947	-36.8222222222	-73.0125
1959	46.72	-100.75
1849	45.5211111111	-123.108055556
1890	38.9886111111	-80.2216666667
1891	44.0	47.0
1865	39.0	19.0
1943	25.732479	-80.163245
1920	33.663024	-117.900023
1968	33.5525	-117.666666667
1989	35.81	51.47
1955	22.555	72.925
1966	22.469928	91.790405
1958	-33.9158	151.2252
2002	37.1989	-80.406
1917	38.470966	-78.879519
1924	40.0871	-75.2278
1839	42.297742	-71.436598
1946	35.1422222222	126.933055556
1987	35.8008333333	51.5025
1961	43.98843	-75.938959
1871	35.1547222222	136.966944444
